|PC1|PC2|PC3|PC4|Cluster
25|-0.14618089612482868|-3.275610563253274|-0.2044016279782054|0.7138497077421606|1
26|-1.2555992928959459|-1.7051990818465868|0.03768090676749112|-0.8433956342608891|1
27|-0.5059194462198793|-1.6649410882904017|-0.4872086653513144|0.9457047583673457|1
28|1.1655615610264505|-1.6006435247175999|1.0792927569549342|1.0944052417002952|1
29|-0.050991128301139596|-2.184518816149855|-0.43744612474552336|-0.2724611751696676|1
30|0.7562485529257086|-0.5170799796024117|-2.590368159374763|-0.6062501927449144|1
31|-2.6310878403737514|1.209364391974778|-0.6872936898823523|1.0003032423781566|3
32|0.8685386800440692|-0.8632214430708574|-0.4776973123431338|0.1263212449351438|1
33|-0.6020052826067819|2.45522809334213|-1.4171376167707308|0.23664224830024908|2
34|-0.018242750134992707|-0.7873713381971669|-0.6722965272847274|1.6885023511262112|1
35|-1.3036190985587501|-2.308297800766732|0.24684435998603044|-0.07890658754781264|1
36|-1.9012763711566003|-0.648415206339804|-0.5653799049470151|1.7036555189577647|3
37|-2.04300120832647|-0.36227248530777234|-0.6871173619251449|0.9003930887475665|3
38|-0.7028367829746827|-0.9058334853849119|-0.4621746877196055|-0.0013852585562813568|1
39|1.6989929681610352|-0.9461526150819056|-0.2379114354109993|2.3820709304751215|1
40|-0.44716970094127034|-0.128459177833296|-0.4971531008690602|0.777314636065707|1
41|-0.6186749909872505|0.10810235665480643|-0.9159468449819801|0.18988569364383948|2
42|-2.0317343368007923|-0.24857811353877937|-2.489817440328181|-0.04088105412950929|2
43|-0.7372892387329951|-1.1727904023305318|-0.38531963448887446|0.023500172133178676|1
44|0.6209340366349853|-1.077572513368916|-2.4556522461755628|1.456067686016208|1
45|-2.5185172222381205|-0.5216299455096989|-0.44393363053686025|-1.0186216585154333|3
46|1.1588628845391677|-1.2821144782086389|-2.0588807839364605|1.91902651336426|1
47|0.7100613791973205|-1.2293647136664705|-1.8350887828572089|1.981167781707774|1
48|-0.4975774428792818|0.0640860254212897|1.1509829212032552|0.8760048340700558|3
49|-2.07516349648638|0.04183396774353607|-0.15043249983666812|0.5025935388997018|3
50|-0.6487570908154526|-0.4125150065645081|1.7118338240276636|-0.34703416704886086|3
51|-3.14003325517166|-0.012079037152045072|-0.3599863465185821|0.26707948114457936|3
52|-1.2067686738946082|-1.5871047519592685|1.7324119595554603|0.09455994449110884|3
53|-0.3807067194590441|-0.9944055104685738|1.210931620241319|0.8434912068975899|3
54|0.45765822573860415|-0.4454594695666413|1.4722696008015532|2.0721583327138875|3
55|-0.5802055249928338|0.13573489129523422|-0.9168031584661076|0.15944150303038404|2
56|-1.3312003985113268|-0.48548523009177524|-1.0429115517055114|-1.2244727829857673|1
57|-1.8132577138437906|-0.604522432647392|-0.7956067750899679|-1.1162722230552409|3
58|-1.2631110061720918|-0.6608890311130078|1.8921490979170024|-0.0709143159982139|3
59|1.2257655307324267|-2.988304601867829|-0.3403772393536717|0.08396006694357062|1
60|-0.30940514205740527|-2.206528857575959|0.4924895377636675|2.1927001014499092|1
61|-0.12403639433774515|-2.1662330624015502|-0.20304094807616818|1.5956947533577697|1
62|-1.9302947937368982|0.5409116287495273|-0.11468707676592164|0.4094331702191121|3
63|-1.0962116919418607|-1.6363894542096882|-0.4729349918016772|-1.5889063433124635|1
64|-1.4611551148377653|-1.1553955933024707|-0.8084953449496122|-0.250448740276486|1
65|-1.5402799718134002|-1.1080856299546522|-1.864463443528694|-0.6920018724926136|1
66|0.04415021833464906|-1.6355017981976891|-2.481307293268376|-2.089689011991175|1
67|-0.5420157205102989|-0.09370633962331788|-0.5217898244381652|-1.1894052955677379|1
68|0.1711398777244102|1.109299314344056|-2.884835827710774|-0.3196907323218981|2
69|0.37417834715295295|-0.7767870511931527|-0.5610421323218427|-0.4397324316250651|1
70|-0.8064902235333193|-1.1732057794098625|-0.44107033044231647|-1.921652892935884|1
71|0.40607318395843073|-1.275275665142133|1.5638500323432751|1.2129779152806857|1
72|-0.2326375490038216|-0.12159812242436875|-0.16150051691343306|1.4369816854007313|1
73|1.5416408557987167|-1.9766072388190377|-0.41441173871518194|0.878677764851878|1
74|0.21509831021964704|-0.2608536118511588|-0.3053854698832313|-0.7103377129049715|1
75|0.030591669752495616|-0.3467888993165068|1.566232538968121|2.306350575877233|3
76|-1.4694232588962792|-0.20468758335404083|-0.42054323061121196|1.3596403463037112|3
77|0.09487815329850052|0.542320481531108|-0.37754182903780487|0.3263517905977295|2
78|-0.010497174377612266|-0.24926382185351792|-0.09433254655678976|-0.7632354300907958|1
79|-1.239277867347696|0.29497973415253226|-0.5811014813308258|0.3039470671367955|3
80|-1.1073385183882074|0.389162243675276|1.2534656220464402|0.1501057675100991|3
81|0.3270928873864497|1.2764384602807868|-1.4473245722228363|-0.15288072182499737|2
82|-0.5965166824575361|-0.24003224046311228|-0.5816629071254883|-1.062550038251971|1
83|-0.16653841560764956|-0.7048616567612019|1.8755125073512668|2.2482871044342425|3
84|-0.4498667211258021|-0.10684005101462145|-0.7831879282645987|-1.0087790503372667|1
85|-1.2681299668435086|0.27425533317221135|-0.5804592462177302|0.3267802100968871|3
86|0.6319426397491388|0.08849323452158712|-0.17285799417535078|1.0206642323633384|1
87|0.36521985347920394|0.1592325813759883|-0.9227874623526892|-0.3426594585693124|2
88|-0.7665493866719|-0.15638053988983794|-0.48227323940593203|0.968464098128684|3
89|-0.11001869169395795|-0.07188528192968462|0.23192185375691485|0.20822552294135027|1
90|0.12912709698751418|0.515413787456608|0.34942896557230885|0.8304895437170643|0
91|-1.0949159842283973|-0.2899542712411801|1.3357921185014394|-0.8628773223036305|3
92|2.5867672681852376|2.534906715222637|-0.8282805063263444|2.931464513977778|2
93|-0.9399686464496315|0.06785130735393506|1.344089106640232|0.9749350642846794|3
94|-0.7305431988962734|-0.1010869599322567|1.1822001544818272|1.9584307340585192|3
95|-0.5203595219332536|0.6463946854214706|1.2242623041744265|1.7519779213063515|3
96|-0.04190898221222476|-0.988370928883164|-0.47019152337696735|2.580473848356961|1
97|-3.602171422463373|0.8563511701165109|1.5578572370041568|0.35845699250082397|3
98|-3.602171422463373|0.8563511701165109|1.5578572370041568|0.35845699250082397|3
99|0.5591718442736897|-1.7676777695576487|-0.591997663143499|1.4144099240261807|1
100|-2.1082955165489405|1.0183862128100223|1.0053710856569238|-0.11212151777470661|3
101|-0.7967997181176532|0.2505554919096606|-0.6903508361279177|0.14096517603081812|2
102|-0.7567580685199393|-0.8762658181572588|-0.29711060719532706|1.8322122072530314|1
103|-0.16950874403034533|0.07005873557433016|0.8381904591212094|0.8702446691819541|3
104|-1.413664027756179|2.0666754541142596|-1.1020662087724962|0.3970089909071911|2
105|-1.946990072130578|-0.04547890805086432|0.14323954191140176|2.1918853973957577|3
106|-1.946990072130578|-0.04547890805086432|0.14323954191140176|2.1918853973957577|3
107|0.207555275169018|-0.3448021353673589|-1.626939832179145|-1.6887065220036437|1
108|1.882925728779399|-2.498779653959246|-0.1456565245700992|0.3755320702874553|1
109|0.1510486424162455|-0.5018154244219131|2.1427319376677407|0.8059778835170972|3
110|0.015465735192283675|-0.14830490995532958|0.8301561144857986|-1.1334290464671108|0
111|-3.211956443712548|0.639943830937733|-0.25055837115254437|0.20015807894438045|3
112|-1.189393364500606|-0.826937291475322|-0.21411186746886818|1.0893445039285867|3
113|-2.1370384513013128|-0.786408257769088|0.5772540644671244|3.04363902331006|3
114|-1.6373958746103296|0.36276768456045305|1.8411893268474093|1.0436322054958862|3
115|-0.3355460418282501|-0.777677521110518|1.0512320466206997|-0.944126774536222|3
116|0.10833158111291649|-2.5535831287721926|1.2570638076905296|-0.36437633037882433|1
117|-0.04321895981550228|-1.2658387759524754|-0.30967927225244557|-0.44681275970806367|1
118|-1.1644665472249611|-1.0766541859212628|-0.3602696357253202|0.23835604788512715|1
119|0.6461283015302761|-1.1714198417645507|1.8406259336067898|0.7891911508094|1
120|-0.774434886993119|-1.2573584773086945|-0.5028701184689264|-1.8632970645003923|1
121|0.5891253886625383|-1.6191702261387881|-2.7072400780579455|-2.227940756868328|1
122|-0.31113045726322597|-0.12452201369489725|0.14993863789645692|0.5320149413041859|3
123|-1.2146664769702045|0.8700203671562895|1.4124857253225778|1.0290044132046436|3
124|-0.28124418060491146|1.2004748945071337|0.18546528506155205|-0.7177704402962359|2
125|-0.2194214286107978|0.020098524828825112|-0.6426560863845537|-0.19513738397625682|1
126|-0.5842061234571204|-0.4155129487704624|-0.38747144828573726|0.841521581417696|1
127|-0.7724803934363268|0.2323325490155839|2.139052834286673|1.3734043935496238|3
128|-0.9259867809046504|0.668782421154877|0.48193639645999986|-0.4413408206580454|3
129|0.7652209775506571|-0.009905812088009884|1.1416126495471304|0.10419521060977205|0
130|-0.9962551135094507|-1.496291648420324|-0.31129616521390896|0.1229143600430272|1
131|-1.7200315852927526|-0.04884127370772653|-0.8620240564715881|0.7727652093772475|3
132|0.0359576735900059|-1.9098003186543224|1.8119188916352542|-0.6465019865463338|1
133|-0.3731745772485174|3.1842318237693368|-0.9323519759877407|0.7010988561093587|2
134|0.9122096903939394|1.2710946202859486|-0.13278242688564337|0.6559521879558915|2
135|-0.2512362613488196|0.13444362976356408|-0.7530907915577683|0.8142042466111447|2
136|0.29333318423044547|-0.7519117781725102|-1.0185840289773027|-0.1594305499818428|1
137|-0.5223339389787913|2.521076284976612|-1.124684524241927|0.8386022490395165|2
138|1.828446797188337|0.30582320984152583|0.7586626468014385|2.665474759640947|0
139|-0.7383877160839275|-0.3140840608178298|-0.7767655771336421|-0.7804476207363507|1
140|1.7285583800154638|-0.7133750189708716|0.7531123664708897|0.04871784907462711|0
141|1.3479701614254398|0.03931242415963563|0.2579533369817027|1.46591913010999|0
142|-0.24377806279930028|-0.521047381610044|-1.1865699083715318|-0.8347260895695306|1
143|-1.9260368263655157|2.42892644932332|0.33875388059292477|-0.010649145738181789|2
144|0.49725810678750454|-2.5191342845963756|0.027354612379651942|0.07680250579404437|1
145|-1.0927424067663523|0.08220241428307411|0.5680246184461587|1.4227299244794875|3
146|-0.8812040190869229|-1.7740062953427627|1.4573911134592783|0.027115690396504764|3
147|-1.2915236255175224|2.3974854177623004|-0.08808904125547085|-0.17488408292281957|2
148|-1.2324046555443773|1.2145776863652378|0.9213537878701344|0.30046234091755714|3
149|-0.3208284896722745|1.5163467728593996|0.9915563607719144|1.601211152704333|2
150|-0.1341402052341403|-0.7582094832957863|-0.46368692352892427|0.6947743733414153|1
151|-0.383552259794564|0.6068403183793414|0.793496192415567|1.900276202971683|3
152|-3.039564440421237|2.164104862705434|-0.42381234662891265|0.929573644027658|3
153|0.8751719651160715|0.7062774083479806|-0.7854534512004296|2.009682079241578|2
154|-0.009463084342218488|0.6017417473520391|-0.8300491056827353|-0.31467395063116116|2
155|-1.13095339512382|0.5936181555291773|1.051158979557728|0.2597761456472138|3
156|-2.583034441883615|1.0218474882124549|0.37423872396073504|-0.5350903945632297|3
157|-0.33389274250684065|-1.6332302784154458|-0.3688068589324371|0.8068684071206405|1
158|-0.8904938202639996|2.416805559322577|0.8126439446137518|0.9549464464676843|2
159|-1.8088993392324482|1.2604286970587661|-0.2923381155057402|0.2983809219464517|3
160|0.5972916083341027|-1.109276282916935|0.29895757716920485|-0.006411865934211561|1
161|-0.4385390813798113|3.191471814891912|-2.2489907544533523|1.4388700781470052|2
162|-0.31097283794349884|-0.24340864357983708|1.2411782490549843|1.6856120355379083|3
163|2.027063221384006|-0.2766841920518066|0.237786102506975|2.0729669926743735|0
164|1.73599024147198|0.3701462325983908|0.5357120776587013|0.8666915307226648|0
165|1.5966807337737483|1.3860492028160798|-2.225355861815178|-0.44132834789648384|2
166|-0.1208262903560004|1.451396997498923|0.3623755061600557|0.05108447765162946|2
167|-0.4323286993789568|-1.8839872897489713|-0.23341674941822724|-1.2233731072054623|1
168|-0.8408658667481795|0.3053024285042712|-0.2661607086510179|0.8591949741333796|3
169|-1.6418824121508155|2.7251426821754223|-2.12328617765768|0.1786916458234257|2
170|-0.4454782151271207|-0.9432401796651472|-0.11355100220307814|0.6236283537162871|1
171|-1.2265516045387457|-0.5960958072782673|-0.10605560209141111|1.0347099419309345|3
172|-1.3857625036084786|-1.0726549005710475|1.649817828551775|-0.7826734151281384|3
173|-0.2638207658432168|-0.5782580193723048|1.0268629576002795|-1.02063025673669|3
174|-1.0927424067663523|0.08220241428307411|0.5680246184461587|1.4227299244794875|3
175|-0.5337867052799208|0.8767580874636792|-1.2539262336489743|2.1570794605566634|2
176|-2.792028996510155|0.19078886045427942|1.6030904482335413|0.9210175861455122|3
177|1.8760133772401895|-0.4001692324689795|0.5538109542540373|1.9168331724665328|0
178|1.9999429880655786|-1.391478396790877|0.21761738018604446|-0.7435720746479749|1
179|-1.0927424067663523|0.08220241428307411|0.5680246184461587|1.4227299244794875|3
180|-1.5471279360370713|-0.7191871191826441|-0.037833462933844625|1.204685543096359|3
181|-1.539983445196603|0.45556270907651636|-1.1053259303017218|-0.17929896110082225|2
182|-0.8745379833176601|-0.31815934393024603|1.0104534429380778|-0.700005725171306|3
183|-3.813435339581646|0.8381031219148075|0.014945896353533949|0.2796609897192118|3
184|-1.0927424067663523|0.08220241428307411|0.5680246184461587|1.4227299244794875|3
185|-0.586994478509443|1.251628334904706|0.6886737561017805|1.0226498376856064|3
186|1.3112510353316906|1.7053729003853946|-1.39266204133434|1.0911889551838676|2
187|2.136563367363475|-2.1944280444017443|-0.4028786854849984|0.3667553949127095|1
188|1.7060321154945532|0.5422049086603467|1.020674416981258|1.4900324716535875|0
189|-0.9152729918100079|-0.008143962209873172|-0.9295161092167407|0.30421847505103067|2
190|-1.2626277789977707|-0.4333884422230262|-0.21188384399616025|1.1075018543394954|3
191|-0.007439688145564831|0.7468789553792036|1.0601293074114668|1.555370347993707|3
192|2.4564325290576137|-0.655633329824684|1.1173541329403711|2.2182000683570764|0
193|0.2952214470740252|-1.4586980513662287|0.23262252653496154|1.091185410864233|1
194|0.9469194828145014|-0.22443535999734046|1.6935001883158645|2.5163442947918786|0
195|0.9037437389020307|-0.663432200488871|0.8203344210524899|-0.6105829731517808|0
196|0.09580120180439525|-1.8519018004633976|-0.6572352230393652|-1.1784660540607248|1
197|0.5390212779401247|2.7340255294971483|-1.8857984295550572|-0.28657820498820025|2
198|-3.450760736099751|-1.7414753208330092|0.08714156084367708|-1.5405750271119292|3
199|-2.257576372452913|-0.5950662205439955|-0.43859535847315806|-0.0789085017100924|3
200|-0.42466570208299204|-0.8124692692172822|2.1287991326502302|-0.7801896654481539|3
201|-2.1659953030980614|2.4537328105846563|-1.623468964289939|0.12822583275469254|2
202|-1.3050809706626383|0.9302381348874917|0.7340034313076518|-1.6199465472719048|3
203|0.6068456728033924|0.7385969238256961|-0.5689377511213951|1.0506788344903686|2
204|1.312499160671118|-2.3283296199671257|-1.0831709323515322|0.42565368080079347|1
205|-1.6923924638982644|0.4846199594673474|0.09653888668664416|1.0109961429756145|3
206|0.9219728000159653|-0.4589495005102725|-0.6093080030387188|1.0451973076329004|1
207|0.038046651078544144|0.6401523909657377|-1.2321395735825924|0.9273049823645488|2
208|-0.48604489168431103|-1.058778692468699|-0.5358572400148972|-0.027624225036672223|1
209|-0.48604489168431103|-1.058778692468699|-0.5358572400148972|-0.027624225036672223|1
210|0.7815717805803881|-0.22974231981597576|-0.849452257481028|-1.6753065498243243|0
211|-2.6254257632525433|-0.8871454841749461|-0.23214653480031436|0.04237460640257234|3
212|-2.998613282177354|0.8731743667963907|0.3216950708670321|0.5874733055417378|3
213|0.43969167956652544|0.08138898082521516|0.6492003278661875|0.7424519676671248|0
214|-0.9985628284060961|-0.4173456975802392|-0.4237930808067285|1.129955380911864|3
215|0.12222926791822782|-1.1233680576266973|1.5557025363113175|-1.605696939615717|0
216|-0.06546738824839375|-0.41428456077248776|1.2767468289860833|2.47072681198313|3
217|1.216529928079947|-1.9678767976324978|-0.030167111425420248|1.6548884386898135|1
218|-2.5705322077012354|-1.4615706809191031|-0.9229361150450659|3.2417978957156715|3
219|-0.4029221261448463|-0.25889943016175543|0.15495249157569302|1.2960699604996184|3
220|-0.20620797343191727|-1.4665350202347716|-0.6532323202539564|-2.0223296646082685|1
221|-1.4497252419356033|-0.33632242339257706|-0.6398365220093473|-0.46705854275254327|3
222|0.7396250795515651|-1.366138051394053|1.1903854353889218|-1.6753583035841995|0
223|-0.13036024504914026|0.24707698469287584|1.6281818191015653|1.2671322791336481|3
224|-1.8008614910775194|0.9425496475971645|-0.04871134582777767|0.16167442117840367|3
225|2.7771146843381436|0.742873703737794|0.7876023538131098|1.0142725733795614|0
226|-2.3594333576220943|-0.8767936697029102|-0.6079610027907162|-0.8736053581555836|3
227|-0.7636718369202927|-0.42497941721561144|1.1406484102483787|0.06607473750095283|3
228|0.2892198836063231|2.567534522650971|0.38932340696656736|0.5655435183086305|2
229|1.5459305265651475|0.5615649921680093|0.7237376434900568|-2.196030503422539|0
230|3.071150344996342|-0.3644841652010461|0.604431937422203|1.215495458404381|0
231|-1.1798938998985855|0.9320968074056901|2.046541318983632|0.5955949184861573|3
232|-0.09618658681846093|2.417193755619456|0.1983891232873866|2.858617500671362|2
233|-0.8821236877949203|1.9448111775390118|0.8108408092206283|1.0707674210147458|2
234|-1.9413493431937612|-0.7144675723569175|0.4019215767934853|2.1384201557526614|3
235|-0.8962749426211767|-0.49968276512123777|0.07322742652550289|1.7299829138206448|3
236|-0.36696140629575574|-1.6799505781557944|-1.9194799186244826|2.6706929166166717|1
237|-1.3652919403373016|-0.8985057187244856|0.9202435165229044|-0.33149812749462165|3
238|-1.0934586220005547|-0.6326760277349854|2.2593438109990296|0.582407962079156|3
239|1.2418644723630734|-1.815236474944891|1.6695985613730782|1.6715163945696985|1
240|-1.105541662124953|-1.2473498323415508|0.8258613699306596|0.44468860640478|3
241|-0.008959835024464558|-0.4680057086596806|1.3288046364543302|2.4038866651653943|3
242|-1.5494892898689134|-2.152128027035773|-1.7666535251275082|-1.6065216078746631|1
243|1.810576865058988|1.12305223871686|-1.2976848464731525|0.8563382355348546|2
244|-2.259528555473975|-0.4864492694168424|0.4550884507469307|2.2251544977931337|3
245|-0.43559055398226065|-1.3703486445822421|1.341557107908552|0.8624248719962251|3
246|-0.8006207081509865|-0.4015527635556414|1.8907023831146088|-0.41642025593712245|3
247|-0.7560561061781549|-1.6526239964903127|1.0265234631890063|1.2462552136539649|3
248|1.5023181374672692|-0.6571823680019367|1.4212510374458702|2.5349117327818975|0
249|0.3899735792421101|-0.18941066994488345|1.3433534714400956|2.2328692784934057|3
250|-1.1056432048913374|-0.2648490430077928|1.7286970108971773|-0.12916949575937786|3
251|-0.9972401461982277|0.4851558605481499|0.41046346492099134|0.47359131245966635|3
252|0.652607905043663|3.3193049088575486|-2.7541986017269298|1.1835404492902524|2
253|-2.6788522278589975|-0.9698779964379657|0.08272273626478095|-1.1276794181352987|3
254|-1.0781035463164157|0.6395038779294706|1.0623248165787882|0.23519421676713917|3
255|0.8231834372648889|-1.6567607645933327|-2.205858241982582|2.186931209484675|1
256|0.8821959089514224|-0.42256794499484107|-0.17185362798304152|0.8406128968564877|1
257|2.149672536136789|-1.7327776419960743|-0.4091491808942521|-1.604807395876651|1
258|-1.3430290306789154|0.5349455662656685|1.1737757161974642|0.31850532369227|3
259|-1.4278254904810288|-1.0408398560687255|-2.29902398228416|-1.484855561121952|1
260|-0.7542894082443934|-0.07966143544857153|-1.0823210243824388|0.3828686268770365|2
261|0.09283231718499713|0.062219233718869595|-0.9179768409106196|1.6911452492378904|2
262|-0.07408530595344753|-1.4080555585033738|-0.4844803422897849|-0.23281676540588864|1
263|-0.2432353343362337|-2.803404959653253|-0.9996789215715082|0.3447924802300396|1
264|1.6328156156451605|-1.1465208722718545|1.0829080131958817|-0.06984099792844489|0
265|-1.2686031181623079|-2.4804571797353483|-2.2821269175833905|0.6362211111528245|1
266|-0.6807950914146327|2.002689405221412|-0.11282975568850578|0.5901756984710913|2
267|-0.2511060835159717|2.4209668726462428|0.007607209931586101|0.18582595008553052|2
268|-0.641876382486337|-2.1998925217499923|-0.4153286072171012|-1.8494382016305277|1
269|-0.6510214720874938|-0.5471278564516892|-0.7331652799975669|-0.8101058000161473|1
270|1.4064397995479878|-0.14249384844086227|-0.6451060709357687|-1.1729255591394157|0
271|-2.9777285190858964|-1.768862243045269|-0.16061872354674153|-1.7665850055314645|3
272|-0.14513917752056507|-1.941347169905593|-0.3046908834545154|0.716714852280762|1
273|-0.6406155082642861|0.592084490477267|-0.8843174760931902|0.12558779626345515|2
274|-1.322250642136302|-1.107043982181476|-0.8160989054125248|0.5795463107552603|1
275|-2.0718550461190373|-0.5908294262821505|1.8001440128323172|-0.5944651452647397|3
276|-1.162847791733395|-0.7076510846047824|0.6834477124173044|1.5769159058809123|3
277|2.220217438502799|-3.1978251888663203|-0.5430523652228871|0.6310062082890295|1
278|-1.4957038609840945|1.6577694082701986|0.7522658839715913|0.4938519987794515|3
279|0.2036864034633381|-1.2070032912548827|0.9197761571034969|-0.12055036487824466|1
280|0.16962708836455265|0.380068709314144|0.5224905032219741|-0.062392181856323475|0
281|-1.020862257356612|-0.28762975493211596|-0.47210073849063744|0.22980161893730391|3
282|-1.7596725211877522|-1.4383952548908774|-0.5197310549083128|-0.24801683615939496|3
283|0.41724188706734633|-2.1154575847336767|0.20593817427944397|1.0544777043755862|1
284|-1.0392916598217883|-1.3992055119089315|-1.7656078505709885|0.07510248168155609|1
285|-0.10619737444374544|0.7073484804112818|-1.3665844756643768|-0.8977368690913894|2
286|-1.7689031874276564|-1.054916440128328|-0.6183862567070816|-0.25807317720895656|3
287|0.15664352949488267|-1.533115274498608|0.4145143879611941|2.9083720677203972|1
288|-2.2727756734944227|-1.5031764770572642|1.3102170672677413|-1.9947634616758263|3
289|2.3569755895713405|-1.3588027690949553|-0.5429871856335852|2.3613168538026117|1
290|0.8334236030707874|-2.070136296865484|-0.586359482649913|0.4003961935227705|1
291|0.4563397183485327|-2.1395064608826675|-0.5701951509605935|0.6372119415059306|1
292|-1.0508192478076142|-1.0750081773362843|-0.93980174235998|-0.4077347989266017|1
293|0.5121545189701537|-0.4318342872621833|-0.8700228335071496|0.6018070535345004|1
294|0.6322057668852794|-1.4895477923625648|-0.33308388743749406|-1.73394869054147|1
295|-2.682173820278651|-0.8636167433236605|-0.11196984906873671|-0.9584827058025851|3
296|-1.0627144846200618|-1.1370211383158586|1.6381753477989662|0.9203609162066742|3
297|0.48154015968254815|-0.06154951733082705|-0.942170526190047|1.5067335640993973|2
298|-0.5024946439788163|-0.8033591627697868|-1.1535268670330399|-1.5501624201339896|1
299|0.7267766874233534|-1.304289843423326|1.4305633734159673|-0.8954129740293176|0
300|-1.3504603073756483|0.7674499992828995|-1.3305778053481567|-0.17919831242649445|2
301|0.3151755330907176|-2.189770203355507|-0.6054251775268863|0.6876412793705182|1
302|1.7944641107318264|-3.341010362640132|1.4644735132619953|0.8123530590487773|1
303|-1.5198465907896388|-1.4994291756480316|-0.11187088954021045|-0.6538167466942787|3
304|1.6069596576949743|-1.5674335393225194|-0.31646572190857364|0.639796339860243|1
305|1.3355005349660207|-0.6741997846979927|-0.756943105792855|-0.13512818188050627|1
306|-2.0704431441288094|-1.7739635323831224|-1.754518007857756|-1.3987965147140278|1
307|-3.290899643283605|-1.155095433032125|-0.18299508156502461|-1.5564824850779877|3
308|2.122249609409799|-0.5101876358356566|0.9309853039798667|1.5478222238027588|0
309|-2.682173820278651|-0.8636167433236605|-0.11196984906873671|-0.9584827058025851|3
310|0.8012498586592856|-2.310057383105082|-0.7767312143958264|0.5738819595159961|1
311|0.3981141056898477|-2.449227607206367|-0.2685187430403591|1.4091435210946868|1
312|-0.8169445177242434|-1.0768956679994828|1.2273952191284774|2.063782968597325|3
313|-1.1609086193379594|-2.1237912878999006|-1.7257826906371945|0.14748199513142274|1
314|-1.124500081163331|0.7705663527469506|0.43629857650784154|0.6161996486409586|3
315|-0.684298630262503|0.7086063882941966|-0.9061176246612279|0.14041688590335347|2
316|0.16361942503928506|0.7055170614957786|-0.4067256046091604|0.4000699366941402|2
317|0.7217129684316868|-1.09243809244659|0.8010159731744456|-0.44646818554878603|1
318|-2.7301282887572462|0.4323728955140543|-0.8189476069436237|0.3044627460311743|3
319|-2.42157781210012|0.006685857639118338|-0.8270715549562911|-0.8788889506148085|3
320|-1.1300954215750663|-0.2952805930194317|1.6148394154023205|-0.003973520506150133|3
321|0.541370886496735|0.28024540070017384|-0.3590988566683861|1.1618713051172198|2
322|0.3838555307605119|-0.19876198095159806|0.7525628902127899|1.6823202499710435|1
323|1.0805275955994906|-1.403924999364107|-0.6562020179680427|2.167656863501437|1
324|-1.6470114951232617|1.1996244692388576|-1.3845236435256516|-0.0653383438976444|2
325|-3.027745130312157|0.14210926224093703|-0.053678487911938494|0.9674175586171277|3
326|0.4215869464658315|-1.0718763748661195|1.2270521656875224|2.3932944008664365|1
327|-0.3787290715472303|0.8729195390685819|0.08040611687854136|-0.5565812111514896|2
328|0.8341510572454761|-1.3786758532361125|2.015304862570105|1.658644947997599|1
329|-1.1211216441125884|-0.08009798629155886|0.8282299371938162|-1.5436175838618793|3
330|0.4064534168741506|-1.840407307109583|0.32538021013755475|0.20415521892262528|1
331|0.03318324777538957|-2.121924911629808|-0.3775171222656797|0.7209200764138268|1
332|-0.1424475607410812|0.635458940676014|-0.914802900576527|0.9194247712591728|2
333|1.4969860735921674|-0.8371017196830096|1.1464230556211819|2.751138226237058|1
334|-2.236349797101394|-2.296652794112791|0.5242337553756584|-0.6771777747374501|3
